Series Name,Series Code,Country Name,Country Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Mauritius,MUS,3.677809302,1.176699087,4.377586821,5.246496965,5.006539055,3.041100463,4.129198848,3.911001241,3.209499479,3.110405554,3.639190074,3.553356966,3.791130707,3.844308006,3.950035487,2.858125324,-14.54849559,3.377668734,9.208545533,7.077980403
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Mexico,MEX,2.05451828,0.663910241,3.388757095,0.743081226,-0.328086086,-7.447001353,3.588002729,1.9777285,2.117022962,-0.467572587,1.239079953,1.510744661,0.625682747,0.777009686,1.006248819,-1.105758272,-9.286667497,5.149332661,3.297617939,2.464144313
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,"Micronesia, Fed. Sts.",FSM,-2.760965842,2.49992422,0.497798984,-1.146998814,-1.66513661,1.876592316,2.525522138,2.902596056,-2.179628787,-4.014111423,-2.677648939,4.203251189,0.060866513,0.361978186,-0.449837283,3.661115907,-2.596562147,1.868601886,-1.676007224,-0.14284878
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Moldova,MDA,7.666087053,7.761886245,5.091668016,3.238946836,8.005391955,-5.881237715,7.206974611,5.879385123,-0.576700868,9.073075577,5.06366581,0.429158888,5.870175764,5.990411998,5.920367182,5.22280985,-7.263269768,15.65579761,-2.886191445,2.890705791
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Monaco,MCO,2.72478491,2.176796264,6.223688563,15.11470228,0.616304621,-12.80946146,-0.325058941,4.604147668,-1.185598308,7.33451797,5.153709867,3.009249664,2.100307102,-2.973453936,5.82319716,7.069003159,-12.74721946,22.65134046,11.75788118,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Mongolia,MNG,9.688471017,6.360770203,7.631553623,9.215579511,7.732594991,-2.483936684,4.955877994,15.52034785,10.37252931,9.576792344,5.741883999,0.241383712,-0.681209924,3.368742242,5.430572573,3.366368427,-6.351240605,0.014148862,3.469318706,5.508190316
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Montenegro,MNE,4.241154432,4.026604843,8.43155401,6.662736076,7.032626846,-5.996977486,2.54625316,3.120074956,-2.80561175,3.447965787,1.68499388,3.332384578,2.925458009,4.704687527,5.102544398,4.096236943,-15.20847458,13.42592848,6.751132807,6.160094307
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Morocco,MAR,3.242485234,1.807751169,6.354410684,2.084644631,4.308112336,2.393913413,2.12270681,4.084761296,1.644006655,2.699634636,1.357613203,3.022429876,-0.722002651,3.792277024,1.899445896,1.802657182,-8.163965286,6.880731334,0.215470438,2.12180538
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Mozambique,MOZ,5.415544312,3.594126013,7.128624733,4.894795796,4.113520063,3.138295809,3.734313551,4.037785691,4.787472359,3.346551855,4.447452011,4.174322974,1.471585754,-0.497934417,0.47984361,-0.593438075,-4.04764248,-0.491286747,1.53490339,2.125970864
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Myanmar,MMR,12.57111093,12.6503342,12.22064491,11.16529878,9.613091444,9.904177102,8.801704962,4.735770715,6.427164182,7.505154627,7.271671975,6.137642786,5.029320538,5.332314339,5.506798087,5.827195844,-9.700371226,-12.62947666,3.305454134,0.264419339
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Namibia,NAM,10.88132097,1.303893632,5.79615006,4.067851327,1.287225303,-1.12835556,4.455584222,3.461548583,3.358859474,3.840189584,4.271919367,2.450710978,-1.716337978,-2.75101363,-0.668554265,-2.499398215,-9.668821206,1.922803831,3.836895946,2.673684115
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Nauru,NRU,-4.231512704,-7.691299043,-8.297334948,-4.400415873,76.02122092,-5.463261561,-0.078117371,14.23737637,22.44191242,1.689549396,13.23673684,1.153483183,1.83780784,-8.313291647,-2.859778598,6.68599818,0.065408998,6.063873094,0.892181739,-0.17831559
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Nepal,NPL,3.39014333,2.37236984,2.453080461,2.657916639,5.441961369,3.970721481,4.296893272,3.024179551,4.423907168,3.332856101,5.70053324,3.417884303,-0.471182004,7.731269077,6.401863283,5.451916544,-4.086568592,2.442379732,3.858812084,0.800881695
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Netherlands,NLD,1.63118807,1.812699193,3.29494984,3.547359498,1.773356664,-4.161038495,0.824259853,1.078628274,-1.395919336,-0.424178694,1.059101254,1.508266184,1.649315547,2.304284733,1.764937264,1.289889121,-4.418555509,5.637405329,3.339098099,-0.883533871
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.857644611,-1.425446101,-2.34239339,-1.850171971,3.951730026,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,New Zealand,NZL,2.552719084,2.193177,1.534309134,2.093530832,-2.074169774,-1.046182989,0.323080777,1.46473713,1.730225188,1.973649321,2.045181506,1.643331576,1.444064998,1.25999864,1.66207789,0.746110188,-2.596301566,4.114669405,2.656345898,-1.408108094
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Nicaragua,NIC,4.077238038,2.97367735,2.738080275,3.620915136,1.974635896,-4.680508875,2.892373918,4.764208456,4.941011884,3.403983293,3.278752506,3.296628126,3.079609173,3.157348612,-4.712051831,-4.232565457,-3.092828014,8.791363353,2.291174249,3.116594585
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Niger,NER,-3.135822013,3.548889451,2.170619108,-0.545362453,3.846700363,-1.742225191,4.602067048,-1.406346266,6.415644393,1.36978213,2.68508978,0.471154424,1.729851533,1.06279579,3.226622468,2.024915763,-0.237758332,-2.306300509,7.821354994,-1.248643662
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Nigeria,NGA,6.34504073,3.609660614,3.238342572,3.741687355,3.899943183,5.130161875,5.081874855,2.437007237,1.403508779,3.832366181,3.552162299,0.076961617,-4.052706362,-1.709873092,-0.590389271,-0.263456378,-4.162059291,1.182828223,0.823296498,0.441156422
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Northern Mariana Islands,MNP,0.595458059,-9.069360845,-2.69153419,-2.229133624,-6.598961174,-13.27390018,6.961870699,-4.620922764,1.120796497,3.110271267,4.750104326,4.069818527,30.17490099,24.15164944,-18.58678216,-10.52748296,-29.29654692,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Norway,NOR,3.401746154,1.988138461,1.639570085,1.854643317,-0.762647958,-3.169256285,-0.460631256,-0.197405953,1.377640901,-0.197883222,0.90376265,0.848799124,0.277407784,1.639507145,0.165530155,0.44342928,-1.857696109,3.354495074,2.084381901,-0.623432003
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Oman,OMN,-0.236292802,0.602059373,3.501312332,2.64675892,6.350043702,4.282881719,-4.793398139,-7.531825013,-1.25807375,-2.522385747,-3.573368028,0.444638517,0.119161082,-2.871323812,-0.018356673,-1.163316683,-2.11716851,3.615164617,3.038743644,-0.185043399
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Pakistan,PAK,5.447802213,4.985829705,3.849318916,2.2318834,-0.080584206,1.191497907,-0.759129914,0.535424529,1.191726852,2.775116261,2.659526508,2.875424595,5.298324299,3.05478922,4.532445206,0.862674222,-2.97029465,4.578160431,2.802691093,-1.942837661
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Palau,PLW,3.798080472,3.810311624,0.955525159,3.083331129,-4.187810943,-5.900999393,0.632899998,6.847198385,2.912236446,-2.26843048,5.347705876,9.760748875,0.757876996,-3.653175183,0.48140101,0.616587252,-7.856035407,-14.41169144,-0.533364115,0.431742859
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Panama,PAN,5.476505033,5.162896826,6.629931853,9.926765854,7.854774286,-0.579348338,3.950866685,9.350391874,7.84339404,5.038254681,3.249830137,3.907928881,3.148432759,3.793677976,1.963037727,1.640187518,-18.85438223,14.32179319,9.368782853,5.887532159
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Papua New Guinea,PNG,-0.579036527,2.979565512,2.119541159,4.499463701,-3.326428164,3.594445214,6.869897321,-1.785403722,1.7897666,1.066371766,10.6123177,3.902031266,2.917343102,1.085312169,-2.571319961,2.145463386,-5.224817586,-2.772782439,3.16201888,0.819102071
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Paraguay,PRY,2.845729149,1.004272268,3.712646975,4.375543134,5.458654921,-1.265526561,9.823414633,2.942162242,-2.038731097,6.80851345,3.830497925,1.503457647,2.792759759,3.345815987,1.795951631,-1.724202051,-2.148477897,2.696256138,-0.960716726,3.481335716
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Peru,PER,3.94011216,5.328379247,6.643046878,7.686264095,8.34694304,0.387889021,7.516169673,5.432110096,5.169761905,4.8333478,1.319201257,2.048956732,2.547867082,0.985513944,2.037249793,0.306641969,-12.21668659,11.97435919,1.7174899,-1.427735046
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Philippines,PHL,4.472464559,2.930610289,3.350809008,4.545525134,2.41093433,-0.401300433,5.418030308,2.024219918,5.049330147,4.964801339,4.642336027,4.587218251,5.265571276,5.064393253,4.548700918,4.376525551,-10.97819414,4.146514169,6.018194837,3.946203782
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Poland,POL,5.044290879,3.552334782,6.198413684,7.119690211,4.185772086,2.762525251,3.229049129,4.985722186,1.545464342,0.917452492,3.914705633,4.452883998,2.997773055,5.126896815,5.945420508,4.475505106,-1.848394827,7.365432848,8.292366334,0.531623455
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Portugal,PRT,1.545620102,0.595038718,1.441936413,2.305552113,0.174700555,-3.214389967,1.690928415,-1.551468317,-3.667531416,-0.377398249,1.337119967,2.214482885,2.341823216,3.759094389,3.01412373,2.658392606,-8.39685501,5.076695014,6.336223763,1.137700537
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Puerto Rico,PRI,8.726426357,-1.845460369,-0.991029991,-0.582297438,-1.266583453,-1.416210879,0.092102072,0.80057306,1.24696939,0.842159018,0.436573539,0.706860914,0.665428416,-0.508345051,-0.410161933,1.664639446,-6.746411291,0.965622666,4.937605707,1.015942033
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Qatar,QAT,14.71063896,-1.470185326,5.49322129,-2.781718211,0.360880522,0.415386597,12.3874949,7.67760832,-0.847554024,-1.177192047,-3.178365702,-3.928099196,-4.107862468,-5.732609622,-0.776739175,-0.764496641,-1.920757589,4.35442708,3.942580336,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Romania,ROU,11.05911322,5.316506112,8.670675853,8.829648237,11.1442089,-4.726982601,-3.328750364,5.032437581,2.379752336,0.642981501,4.511416855,3.646553566,3.449295219,8.823700768,6.653765808,4.401721366,-3.145541561,6.500470523,4.517235041,2.099659798
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Russian Federation,RUS,7.632491182,6.806607653,8.554941475,8.685765482,5.246210018,-7.827749977,4.453096398,4.176976244,3.762719155,1.453147679,-1.121940417,-2.276211411,-0.0904862,1.613873259,2.716592717,2.142026247,-2.526804317,5.965540133,-1.733186632,3.893618049
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Rwanda,RWA,4.711812056,6.536945668,6.354817009,4.772660699,8.219977899,3.479422614,4.572490243,5.223929017,6.001699654,2.257665758,3.672769905,6.290328104,3.413246131,1.373898028,5.905963008,6.861761229,-5.662011589,8.259626527,5.686232424,5.799294787
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Samoa,WSM,2.740297964,6.326566545,1.726034118,-0.09379094,2.849305251,-1.256816179,5.309181062,2.961063106,-4.593625702,-0.801457579,-0.247106676,2.924962048,6.947334634,0.387482106,-1.591222875,3.365466916,-4.471685199,-8.707767529,-6.846891486,6.413358166
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,San Marino,SMR,2.780788899,0.984602063,2.267035143,5.652844588,-1.563991115,-11.35752493,-7.115513727,-10.81746001,-8.831707888,-1.240034985,-1.011662587,1.739978528,1.545832738,-0.395285594,1.196757217,1.999986594,-6.178501366,9.305191412,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Sao Tome and Principe,STP,0.95433327,3.988164765,6.208915741,1.127398055,3.689731271,0.910767934,-0.785082452,-0.142032344,0.839878111,3.040169235,2.919601342,-0.29143919,3.373778771,2.409414678,2.744391173,0.466984036,0.727641306,-0.140450036,-1.815177373,-2.395792381
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Saudi Arabia,SAU,5.627175071,2.389713669,-1.201285108,-2.077048159,2.232919975,-5.65743222,1.724848127,8.273244433,3.115487475,0.382125887,1.733401798,2.516886964,-0.14739375,-1.381603942,0.767900779,-1.185750532,-4.036197855,5.211636342,6.132626647,-2.200611753
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Senegal,SEN,2.059295773,1.692838859,-0.297866563,0.155202178,1.003708684,0.038174665,0.625915167,-1.387056834,1.205183768,-0.327534793,3.374701174,3.508054186,3.506889188,4.527490631,3.364821604,1.82926307,-1.342145925,3.762460203,1.185433252,1.092113959
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Serbia,SRB,9.28288775,5.847869868,5.521892401,6.871969801,6.10631701,-2.340928202,1.136804338,2.845009607,-0.198378899,3.39452352,-1.126397327,2.311015889,3.88118476,2.645985862,5.067594881,4.893094256,-0.240923959,8.747356679,5.163956938,3.246987813
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Seychelles,SYC,-2.490008253,8.501897213,7.153345154,8.321654207,-4.87712623,-2.861424258,1.627370136,12.42658766,2.104128265,-0.599133305,2.457612439,6.51232551,10.62779004,5.652986796,3.94280693,4.581551136,-12.49013745,-0.254097866,-4.800110867,3.252151933
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Sierra Leone,SLE,2.968466632,1.59921052,2.013563215,5.624217064,2.809940606,0.423333101,3.707499414,3.193215077,12.21161521,18.01465349,1.984634814,-22.38331483,3.804537567,1.271949466,1.054769013,2.826763051,-4.196551048,1.796879524,1.232552806,1.249819829
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Singapore,SGP,8.572205292,4.872093269,5.648343294,4.572986271,-3.415492694,-2.846771949,12.50852155,4.023381649,1.904462237,3.133979149,2.594723155,1.762324686,2.253328401,4.420373604,3.032029972,0.191993897,-3.569495981,14.36196612,0.458682805,-3.71813639
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,3.751507805,6.542776021,-2.136464849,-4.136772665,-1.325380078,-2.833546206,0.535320539,-6.632476091,-7.620136596,8.966690537,-14.82488325,3.657905818,9.316631903,2.709209727
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Slovak Republic,SVK,5.300319492,6.613002933,8.4881893,10.79969452,5.484389094,-5.581436385,6.617228486,2.539157147,1.146520641,0.524660149,2.59757523,5.06728463,1.812607028,2.778454293,3.886398879,2.372623516,-3.412601252,4.993948748,2.16063787,1.690286891
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Slovenia,SVN,4.292355219,3.618340924,5.409482633,6.383588927,3.346279544,-8.380319592,0.90277138,0.652023243,-2.84370502,-1.163520875,2.667134059,2.133258028,3.116346601,4.747106183,4.076316305,2.804350414,-4.880091909,7.937916227,2.271239311,1.158171733
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Solomon Islands,SLB,5.270962148,4.976765039,1.828551806,1.341652944,3.882826826,0.558443867,7.158309775,4.844317252,-0.068203187,2.599048838,-1.353323068,-0.860529804,2.959649581,0.587961871,0.312349383,-0.624686845,-5.64540181,0.150392485,0.080631043,0.704416897
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Somalia,SOM,3.308883434,3.529448394,3.349719696,3.497587965,3.647976831,4.100523086,4.062960163,5.033366729,4.777600386,-5.828569278,3.836271227,6.314864285,2.480296785,5.29787554,-0.665618617,-0.067091688,-5.837393611,0.111181796,-0.658388537,0.000975996
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,South Africa,ZAF,3.581230211,4.286771531,4.591102101,4.29764521,2.028404688,-2.702155972,1.817735697,1.873318226,1.04422917,1.099461735,-0.172220609,-0.757928114,-0.309171167,0.766941613,0.319770422,-1.030132943,-7.106588783,3.662368304,1.056874678,-0.265252688
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,South Sudan,SSD,..,..,..,..,..,0.428311416,0.224489691,-9.561710727,-48.3924544,9.010103006,2.384898534,-10.64207441,..,..,..,..,..,..,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Spain,ESP,1.358648611,1.915746393,2.357772472,1.704571588,-0.709644824,-4.611747923,-0.297178904,-1.166203907,-3.021906537,-1.079741265,1.699352659,3.919117265,2.950815909,2.734475155,1.837460464,1.254631755,-11.6001893,6.290659445,4.968051244,1.242495433
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Sri Lanka,LKA,4.432015792,5.251172269,6.601725541,5.690761335,4.869008445,2.543916271,7.043494488,7.67349357,7.818600932,3.487417146,5.838557631,3.731046585,4.618234851,6.058144821,1.539633134,-0.829146714,-5.129263121,3.092791349,-7.451192989,-1.65961513
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,St. Kitts and Nevis,KNA,3.66368338,9.392290815,2.822493526,0.298896809,10.84609578,-3.64493844,-0.202950713,1.236460689,-0.830060524,5.621301762,7.316135222,0.692028515,3.937052933,0.227233139,2.054782478,2.936874608,-15.23008275,0.555661813,10.40457357,3.218896971
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,St. Lucia,LCA,6.488892492,-1.100988221,5.503747356,1.055431321,4.290649397,-3.465681546,-0.401906063,3.593633091,-0.673631773,-2.486049039,1.040958585,-0.364700301,2.964702146,2.941982324,2.467453858,-1.040589734,-24.77986836,11.97127975,17.94014185,2.96445306
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,1.695059966,5.630404183,-7.159905867,-6.249788193,8.850521516,-10.97326128,6.886493342,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,St. Vincent and the Grenadines,VCT,4.576987002,3.005377086,7.588435566,3.885155039,0.866999465,-0.950808501,-4.005527482,-0.053088583,1.749451826,3.066102157,1.759763469,3.198224391,4.656031797,1.846748339,3.438252032,1.00422522,-3.470507627,1.043508186,7.555697873,6.271697751
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Sudan,SDN,2.327351127,2.648948123,3.312195908,2.407775788,0.595542525,-5.737535577,0.806213762,6.364974079,-6.662419424,-0.398675964,1.797467159,-1.207998062,0.29878369,-2.515686387,-5.737812284,-4.968250702,-6.250228079,-4.483619626,-3.529269346,-14.30425352
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Suriname,SUR,7.056654288,3.356658223,4.617503576,3.932247207,2.974680679,1.859727007,3.995382339,4.686482739,1.592811916,1.86823594,-0.753771107,-4.385332083,-5.889277089,0.510548543,3.860103265,0.057663675,-16.91140745,-3.377631594,1.595909857,1.224442666
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Eswatini,SWZ,2.946514905,5.393372141,5.416934351,3.831022924,0.279382179,1.099749008,3.318722455,1.743010228,4.82073687,3.222714546,0.246802469,1.499857603,0.302953769,1.240947186,1.582707546,1.885724119,-2.480299705,9.605330161,-0.310113437,4.049870005
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Sweden,SWE,3.927306257,2.44824844,4.075714897,2.675002671,-1.223069578,-5.151262729,5.052678573,2.418988511,-1.321002324,0.333984863,1.644244006,3.390176296,0.7961463,1.195147571,0.772577449,0.957561656,-2.87468419,5.511425193,1.966863651,-0.666848159
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Switzerland,CHE,1.998132056,2.093586607,3.42255066,2.991822023,1.509950794,-3.51055886,2.173638164,0.68733987,0.110596604,0.628360675,1.108693594,0.494129822,0.960131673,0.421326163,2.10552472,0.423089768,-2.854158322,4.588192118,1.7360013,-0.127139868
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Syrian Arab Republic,SYR,4.108899983,3.35987944,0.459605733,-0.812968046,0.725302005,4.198402534,2.788601917,1.07102213,-25.93119232,-22.49521229,-3.949252935,0.146192502,-5.216546919,-0.823278239,-0.442849729,-2.630992159,-3.422727083,-1.321411654,..,..
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Tajikistan,TJK,8.212584203,4.729870238,5.055225906,5.835861382,5.893088682,1.897164301,4.359555318,5.150687405,5.181983258,5.021062185,4.268557189,3.560193553,4.434283622,4.697657724,5.211721313,4.99743636,2.144187338,7.078973175,5.800206043,6.263346476
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,Tanzania,TZA,4.631290025,4.542441304,3.589391561,3.819321934,2.846011509,2.671290177,3.625050343,4.649286199,1.509348747,3.616643549,3.470553151,2.685367285,3.232143551,3.240062361,2.174358982,2.667817082,-1.019582809,1.247802438,1.534753586,2.178850251
